year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2015,2015,GW1805-2-10 ,1805001WNPD,2000.0,352.0,3.0,0.0
2020,2015,GW1805-2-10 ,1805001WNPD,0.0,352.0,3.0,0.0
2025,2015,GW1805-2-10 ,1805001WNPD,10000.0,352.0,3.0,0.0
2030,2015,GW1805-2-10 ,1805001WNPD,10000.0,352.0,3.0,0.0
2035,2015,GW1805-2-10 ,1805001WNPD,10000.0,352.0,3.0,0.0
2040,2015,GW1805-2-10 ,1805001WNPD,10000.0,352.0,3.0,0.0
2015,2015,1807407BDSL,1807407WPD,0.0,399.0,65.5,0.0
2020,2015,1807407BDSL,1807407WPD,0.0,399.0,65.5,0.0
2025,2015,1807407BDSL,1807407WPD,21500.0,399.0,65.5,0.0
2030,2015,1807407BDSL,1807407WPD,21500.0,399.0,65.5,0.0
2035,2015,1807407BDSL,1807407WPD,21500.0,399.0,65.5,0.0
2040,2015,1807407BDSL,1807407WPD,21500.0,399.0,65.5,0.0
2015,2015,GW1807-4-11.04 ,1807289NPD,10495.0,579.0,3.0,0.0
2020,2015,GW1807-4-11.04 ,1807289NPD,7852.0,579.0,3.0,0.0
2025,2015,GW1807-4-11.04 ,1807289NPD,8890.0,579.0,3.0,0.0
2030,2015,GW1807-4-11.04 ,1807289NPD,10014.0,579.0,3.0,0.0
2035,2015,GW1807-4-11.04 ,1807289NPD,10707.0,579.0,3.0,0.0
2040,2015,GW1807-4-11.04 ,1807289NPD,11437.0,579.0,3.0,0.0
2015,2015,1807161GW,1807221PD,5943.12,10.0,3.0,0.0
2020,2015,1807161GW,1807221PD,15233.95662,10.0,3.0,0.0
2025,2015,1807161GW,1807221PD,15233.95662,10.0,3.0,0.0
2030,2015,1807161GW,1807221PD,15233.95662,10.0,3.0,0.0
2035,2015,1807161GW,1807221PD,15233.95662,10.0,3.0,0.0
2040,2015,1807161GW,1807221PD,15233.95662,10.0,3.0,0.0
2015,2015,1801027PD,1805099PD,830.0,10.0,44.0,0.0
2020,2015,1801027PD,1805099PD,797.0,10.0,44.0,0.0
2025,2015,1801027PD,1805099PD,797.0,10.0,44.0,0.0
2030,2015,1801027PD,1805099PD,797.0,10.0,44.0,0.0
2035,2015,1801027PD,1805099PD,797.0,10.0,44.0,0.0
2040,2015,1801027PD,1805099PD,797.0,10.0,44.0,0.0
2015,2015,SW1805SWP08,GWR1805-2-09.01 ,14200.0,73.3,352.0,0.0
2020,2015,SW1805SWP08,GWR1805-2-09.01 ,24200.0,73.3,352.0,0.0
2025,2015,SW1805SWP08,GWR1805-2-09.01 ,23900.0,73.3,352.0,0.0
2030,2015,SW1805SWP08,GWR1805-2-09.01 ,23400.0,73.3,352.0,0.0
2035,2015,SW1805SWP08,GWR1805-2-09.01 ,22600.0,73.3,352.0,0.0
2040,2015,SW1805SWP08,GWR1805-2-09.01 ,23000.0,73.3,352.0,0.0
2015,2015,GW1807-4-08,1807397PD,7717.0,579.0,65.5,0.0
2020,2015,GW1807-4-08,1807397PD,5204.0,579.0,65.5,0.0
2025,2015,GW1807-4-08,1807397PD,5870.0,579.0,65.5,0.0
2030,2015,GW1807-4-08,1807397PD,5911.0,579.0,65.5,0.0
2035,2015,GW1807-4-08,1807397PD,5880.0,579.0,65.5,0.0
2040,2015,GW1807-4-08,1807397PD,5943.0,579.0,65.5,0.0
2015,2015,GW1807-8-02.08-AB,1807009PD,2300.0,579.0,65.5,0.0
2020,2015,GW1807-8-02.08-AB,1807009PD,2218.0,579.0,65.5,0.0
2025,2015,GW1807-8-02.08-AB,1807009PD,2401.0,579.0,65.5,0.0
2030,2015,GW1807-8-02.08-AB,1807009PD,2750.0,579.0,65.5,0.0
2035,2015,GW1807-8-02.08-AB,1807009PD,3239.0,579.0,65.5,0.0
2040,2015,GW1807-8-02.08-AB,1807009PD,3364.0,579.0,65.5,0.0
2015,2015,GW1803-5-22.14 ,1803013PD,536.0,1000.0,65.5,0.0
2020,2015,GW1803-5-22.14 ,1803013PD,666.0,1000.0,65.5,0.0
2025,2015,GW1803-5-22.14 ,1803013PD,651.0,1000.0,65.5,0.0
2030,2015,GW1803-5-22.14 ,1803013PD,642.0,1000.0,65.5,0.0
2035,2015,GW1803-5-22.14 ,1803013PD,636.0,1000.0,65.5,0.0
2040,2015,GW1803-5-22.14 ,1803013PD,634.0,1000.0,65.5,0.0
2015,2015,1807161WAREC,1807161WNPD,8756.710768400242,579.0,3.0,0.0
2020,2015,1807161WAREC,1807161WNPD,13977.0,579.0,3.0,0.0
2025,2015,1807161WAREC,1807161WNPD,13027.0,579.0,3.0,0.0
2030,2015,1807161WAREC,1807161WNPD,13707.0,579.0,3.0,0.0
2035,2015,1807161WAREC,1807161WNPD,14871.0,579.0,3.0,0.0
2040,2015,1807161WAREC,1807161WNPD,16254.0,579.0,3.0,0.0
2015,2015,1807051IMP,1807202PD,420142.0,24.6696371,44.0,0.0
2020,2015,1807051IMP,1807202PD,351130.0,24.6696371,44.0,0.0
2025,2015,1807051IMP,1807202PD,359330.0,24.6696371,44.0,0.0
2030,2015,1807051IMP,1807202PD,356430.0,24.6696371,44.0,0.0
2035,2015,1807051IMP,1807202PD,349230.0,24.6696371,44.0,0.0
2040,2015,1807051IMP,1807202PD,361130.0,24.6696371,44.0,0.0
2015,2015,1807379GW,1807379PD,2900.0,24.6696371,44.0,0.0
2020,2015,1807379GW,1807379PD,2725.0,24.6696371,44.0,0.0
2025,2015,1807379GW,1807379PD,3340.0,24.6696371,44.0,0.0
2030,2015,1807379GW,1807379PD,3530.0,24.6696371,44.0,0.0
2035,2015,1807379GW,1807379PD,3550.0,24.6696371,44.0,0.0
2040,2015,1807379GW,1807379PD,3550.0,24.6696371,44.0,0.0
2015,2015,SW1805081PEN,1805045PD,2816.0,10.0,3.0,0.0
2020,2015,SW1805081PEN,1805045PD,4581.0,10.0,3.0,0.0
2025,2015,SW1805081PEN,1805045PD,4581.0,10.0,3.0,0.0
2030,2015,SW1805081PEN,1805045PD,4581.0,10.0,3.0,0.0
2035,2015,SW1805081PEN,1805045PD,4581.0,10.0,3.0,0.0
2040,2015,SW1805081PEN,1805045PD,4581.0,10.0,3.0,0.0
2015,2015,RES1807095,1807095PD,1964.0,24.6696371,44.0,0.0
2020,2015,RES1807095,1807095PD,4000.0,24.6696371,44.0,0.0
2025,2015,RES1807095,1807095PD,4000.0,24.6696371,44.0,0.0
2030,2015,RES1807095,1807095PD,4000.0,24.6696371,44.0,0.0
2035,2015,RES1807095,1807095PD,4000.0,24.6696371,44.0,0.0
2040,2015,RES1807095,1807095PD,4000.0,24.6696371,44.0,0.0
2015,2015,GW1806023,1806023PD,0.0,471.0,3.0,0.0
2020,2015,GW1806023,1806023PD,0.0,471.0,3.0,0.0
2025,2015,GW1806023,1806023PD,0.0,471.0,3.0,0.0
2030,2015,GW1806023,1806023PD,0.0,471.0,3.0,0.0
2035,2015,GW1806023,1806023PD,0.0,471.0,3.0,0.0
2040,2015,GW1806023,1806023PD,0.0,471.0,3.0,0.0
2015,2015,XFER1806017W,1806017WNPD,4847.0,10.0,44.0,0.0
2020,2015,XFER1806017W,1806017WNPD,0.0,10.0,44.0,0.0
2025,2015,XFER1806017W,1806017WNPD,0.0,10.0,44.0,0.0
2030,2015,XFER1806017W,1806017WNPD,0.0,10.0,44.0,0.0
2035,2015,XFER1806017W,1806017WNPD,0.0,10.0,44.0,0.0
2040,2015,XFER1806017W,1806017WNPD,0.0,10.0,44.0,0.0
2015,2015,GW1805-2-35,1805027PD,1979.43266325,352.0,3.0,0.0
2020,2015,GW1805-2-35,1805027PD,3839.17870035,352.0,3.0,0.0
2025,2015,GW1805-2-35,1805027PD,3839.17870035,352.0,3.0,0.0
2030,2015,GW1805-2-35,1805027PD,3839.17870035,352.0,3.0,0.0
2035,2015,GW1805-2-35,1805027PD,3839.17870035,352.0,3.0,0.0
2040,2015,GW1805-2-35,1805027PD,3839.17870035,352.0,3.0,0.0
2015,2015,1807411TREC,1807411NPD,317.0,579.0,3.0,0.0
2020,2015,1807411TREC,1807411NPD,0.0,579.0,3.0,0.0
2025,2015,1807411TREC,1807411NPD,0.0,579.0,3.0,0.0
2030,2015,1807411TREC,1807411NPD,0.0,579.0,3.0,0.0
2035,2015,1807411TREC,1807411NPD,0.0,579.0,3.0,0.0
2040,2015,1807411TREC,1807411NPD,0.0,579.0,3.0,0.0
2015,2015,SW1805081PEN,1805023PD,1687.8883175,10.0,3.0,0.0
2020,2015,SW1805081PEN,1805023PD,2455.11028,10.0,3.0,0.0
2025,2015,SW1805081PEN,1805023PD,2455.11028,10.0,3.0,0.0
2030,2015,SW1805081PEN,1805023PD,2455.11028,10.0,3.0,0.0
2035,2015,SW1805081PEN,1805023PD,2455.11028,10.0,3.0,0.0
2040,2015,SW1805081PEN,1805023PD,2455.11028,10.0,3.0,0.0
2015,2015,1807217WIMP,1807161WNPD,58906.0,10.0,44.0,0.0
2020,2015,1807217WIMP,1807161WNPD,69752.0,10.0,44.0,0.0
2025,2015,1807217WIMP,1807161WNPD,69752.0,10.0,44.0,0.0
2030,2015,1807217WIMP,1807161WNPD,69752.0,10.0,44.0,0.0
2035,2015,1807217WIMP,1807161WNPD,69752.0,10.0,44.0,0.0
2040,2015,1807217WIMP,1807161WNPD,69752.0,10.0,44.0,0.0
2015,2015,GW1807-4-04.07 ,1807231PD,3697.0,579.0,65.5,0.0
2020,2015,GW1807-4-04.07 ,1807231PD,5077.0,579.0,65.5,0.0
2025,2015,GW1807-4-04.07 ,1807231PD,5271.0,579.0,65.5,0.0
2030,2015,GW1807-4-04.07 ,1807231PD,5264.0,579.0,65.5,0.0
2035,2015,GW1807-4-04.07 ,1807231PD,5319.0,579.0,65.5,0.0
2040,2015,GW1807-4-04.07 ,1807231PD,5346.0,579.0,65.5,0.0
2015,2015,SW1801031,1801031PD,10920.0,579.0,3.0,0.0
2020,2015,SW1801031,1801031PD,13784.0,579.0,3.0,0.0
2025,2015,SW1801031,1801031PD,13784.0,579.0,3.0,0.0
2030,2015,SW1801031,1801031PD,13784.0,579.0,3.0,0.0
2035,2015,SW1801031,1801031PD,13784.0,579.0,3.0,0.0
2040,2015,SW1801031,1801031PD,13784.0,579.0,3.0,0.0
2015,2015,IMP1807398,1807398NPD,0.0,579.0,3.0,0.0
2020,2015,IMP1807398,1807398NPD,0.0,579.0,3.0,0.0
2025,2015,IMP1807398,1807398NPD,3000.0,579.0,3.0,0.0
2030,2015,IMP1807398,1807398NPD,3000.0,579.0,3.0,0.0
2035,2015,IMP1807398,1807398NPD,3000.0,579.0,3.0,0.0
2040,2015,IMP1807398,1807398NPD,3000.0,579.0,3.0,0.0
2015,2015,R_SantaAna,1807085PD,571.0,24.6696371,44.0,0.0
2020,2015,R_SantaAna,1807085PD,7300.0,24.6696371,44.0,0.0
2025,2015,R_SantaAna,1807085PD,7300.0,24.6696371,44.0,0.0
2030,2015,R_SantaAna,1807085PD,7300.0,24.6696371,44.0,0.0
2035,2015,R_SantaAna,1807085PD,7300.0,24.6696371,44.0,0.0
2040,2015,R_SantaAna,1807085PD,7300.0,24.6696371,44.0,0.0
2015,2015,1802089PD,1802081PD,9198.0,579.0,3.0,0.0
2020,2015,1802089PD,1802081PD,37378.0,579.0,3.0,0.0
2025,2015,1802089PD,1802081PD,37378.0,579.0,3.0,0.0
2030,2015,1802089PD,1802081PD,37378.0,579.0,3.0,0.0
2035,2015,1802089PD,1802081PD,37378.0,579.0,3.0,0.0
2040,2015,1802089PD,1802081PD,37378.0,579.0,3.0,0.0
2015,2015,GW1807-8-02.01 ,1807409PD,2065.0,10.0,44.0,0.0
2020,2015,GW1807-8-02.01 ,1807409PD,2500.0,10.0,44.0,0.0
2025,2015,GW1807-8-02.01 ,1807409PD,3500.0,10.0,44.0,0.0
2030,2015,GW1807-8-02.01 ,1807409PD,4000.0,10.0,44.0,0.0
2035,2015,GW1807-8-02.01 ,1807409PD,4500.0,10.0,44.0,0.0
2040,2015,GW1807-8-02.01 ,1807409PD,4500.0,10.0,44.0,0.0
2015,2015,SW1809SWP24,1810019PD,2367.0,683.0,44.0,0.0
2020,2015,SW1809SWP24,1810019PD,2655.0,683.0,44.0,0.0
2025,2015,SW1809SWP24,1810019PD,2655.0,683.0,44.0,0.0
2030,2015,SW1809SWP24,1810019PD,2655.0,683.0,44.0,0.0
2035,2015,SW1809SWP24,1810019PD,2655.0,683.0,44.0,0.0
2040,2015,SW1809SWP24,1810019PD,2655.0,683.0,44.0,0.0
2015,2015,PGE_SFSR,1804067PD,17069.1542217,579.0,3.0,0.0
2020,2015,PGE_SFSR,1804067PD,3412.7680079500005,579.0,3.0,0.0
2025,2015,PGE_SFSR,1804067PD,5679.971484150001,579.0,3.0,0.0
2030,2015,PGE_SFSR,1804067PD,8204.47707245,579.0,3.0,0.0
2035,2015,PGE_SFSR,1804067PD,11009.97365135,579.0,3.0,0.0
2040,2015,PGE_SFSR,1804067PD,14131.42565075,579.0,3.0,0.0
2015,2015,GW1807-8-01,1807021PD,50.0,579.0,3.0,0.0
2020,2015,GW1807-8-01,1807021PD,115.0,579.0,3.0,0.0
2025,2015,GW1807-8-01,1807021PD,115.0,579.0,3.0,0.0
2030,2015,GW1807-8-01,1807021PD,115.0,579.0,3.0,0.0
2035,2015,GW1807-8-01,1807021PD,115.0,579.0,3.0,0.0
2040,2015,GW1807-8-01,1807021PD,115.0,579.0,3.0,0.0
2015,2015,GW1807-4-04.07 ,1807053PD,7558.0,579.0,65.5,0.0
2020,2015,GW1807-4-04.07 ,1807053PD,13850.0,579.0,65.5,0.0
2025,2015,GW1807-4-04.07 ,1807053PD,13850.0,579.0,65.5,0.0
2030,2015,GW1807-4-04.07 ,1807053PD,13850.0,579.0,65.5,0.0
2035,2015,GW1807-4-04.07 ,1807053PD,13850.0,579.0,65.5,0.0
2040,2015,GW1807-4-04.07 ,1807053PD,13850.0,579.0,65.5,0.0
2015,2015,SW1804001,1804001PD,604.57090645,24.6696371,44.0,0.0
2020,2015,SW1804001,1804001PD,0.0,24.6696371,44.0,0.0
2025,2015,SW1804001,1804001PD,0.0,24.6696371,44.0,0.0
2030,2015,SW1804001,1804001PD,0.0,24.6696371,44.0,0.0
2035,2015,SW1804001,1804001PD,0.0,24.6696371,44.0,0.0
2040,2015,SW1804001,1804001PD,0.0,24.6696371,44.0,0.0
2015,2015,GW1807-4-13-ASG ,1807005PD,12010.0,579.0,65.5,0.0
2020,2015,GW1807-4-13-ASG ,1807005PD,11316.0,579.0,65.5,0.0
2025,2015,GW1807-4-13-ASG ,1807005PD,11704.0,579.0,65.5,0.0
2030,2015,GW1807-4-13-ASG ,1807005PD,12101.0,579.0,65.5,0.0
2035,2015,GW1807-4-13-ASG ,1807005PD,12509.0,579.0,65.5,0.0
2040,2015,GW1807-4-13-ASG ,1807005PD,12927.0,579.0,65.5,0.0
2015,2015,SFBayDelta,1804062PD,0.0,469.0,65.5,0.0
2020,2015,SFBayDelta,1804062PD,13710.0,469.0,65.5,0.0
2025,2015,SFBayDelta,1804062PD,16129.0,469.0,65.5,0.0
2030,2015,SFBayDelta,1804062PD,18548.0,469.0,65.5,0.0
2035,2015,SFBayDelta,1804062PD,20968.0,469.0,65.5,0.0
2040,2015,SFBayDelta,1804062PD,23387.0,469.0,65.5,0.0
2015,2015,1807093TREC,1807093NPD,290.0,10.0,97.76249999999999,0.0
2020,2015,1807093TREC,1807093NPD,1660.0,10.0,97.76249999999999,0.0
2025,2015,1807093TREC,1807093NPD,1660.0,10.0,97.76249999999999,0.0
2030,2015,1807093TREC,1807093NPD,1660.0,10.0,97.76249999999999,0.0
2035,2015,1807093TREC,1807093NPD,1660.0,10.0,97.76249999999999,0.0
2040,2015,1807093TREC,1807093NPD,1660.0,10.0,97.76249999999999,0.0
2015,2015,1807366TREC,1807366NPD,4038.0,469.0,3.0,0.0
2020,2015,1807366TREC,1807366NPD,4421.0,469.0,3.0,0.0
2025,2015,1807366TREC,1807366NPD,4421.0,469.0,3.0,0.0
2030,2015,1807366TREC,1807366NPD,4421.0,469.0,3.0,0.0
2035,2015,1807366TREC,1807366NPD,4421.0,469.0,3.0,0.0
2040,2015,1807366TREC,1807366NPD,4421.0,469.0,3.0,0.0
2015,2015,CVP_SLNO,1802097PD,1769.0,191.0,3.0,0.0
2020,2015,CVP_SLNO,1802097PD,11536.0,191.0,3.0,0.0
2025,2015,CVP_SLNO,1802097PD,13021.0,191.0,3.0,0.0
2030,2015,CVP_SLNO,1802097PD,14506.0,191.0,3.0,0.0
2035,2015,CVP_SLNO,1802097PD,15991.0,191.0,3.0,0.0
2040,2015,CVP_SLNO,1802097PD,17402.0,191.0,3.0,0.0
2015,2015,GW1809-6-44,1809023PD,18049.0,362.0,65.5,0.0
2020,2015,GW1809-6-44,1809023PD,36790.0,362.0,65.5,0.0
2025,2015,GW1809-6-44,1809023PD,36790.0,362.0,65.5,0.0
2030,2015,GW1809-6-44,1809023PD,36790.0,362.0,65.5,0.0
2035,2015,GW1809-6-44,1809023PD,36790.0,362.0,65.5,0.0
2040,2015,GW1809-6-44,1809023PD,36790.0,362.0,65.5,0.0
2015,2015,1803077SREC,1803077NPD,93.0,241.0,3.0,0.0
2020,2015,1803077SREC,1803077NPD,1465.3,241.0,3.0,0.0
2025,2015,1803077SREC,1803077NPD,1465.3,241.0,3.0,0.0
2030,2015,1803077SREC,1803077NPD,1465.3,241.0,3.0,0.0
2035,2015,1803077SREC,1803077NPD,1465.3,241.0,3.0,0.0
2040,2015,1803077SREC,1803077NPD,1465.3,241.0,3.0,0.0
2015,2015,GW1807-8-04 ,1807069PD,16406.0,579.0,65.5,0.0
2020,2015,GW1807-8-04 ,1807069PD,16918.0,579.0,65.5,0.0
2025,2015,GW1807-8-04 ,1807069PD,16918.0,579.0,65.5,0.0
2030,2015,GW1807-8-04 ,1807069PD,16918.0,579.0,65.5,0.0
2035,2015,GW1807-8-04 ,1807069PD,16918.0,579.0,65.5,0.0
2040,2015,GW1807-8-04 ,1807069PD,16918.0,579.0,65.5,0.0
2015,2015,1807161BDSL,1807243PD,10205.0,10.0,404.085,0.0
2020,2015,1807161BDSL,1807243PD,12942.0,10.0,404.085,0.0
2025,2015,1807161BDSL,1807243PD,13137.0,10.0,404.085,0.0
2030,2015,1807161BDSL,1807243PD,14883.0,10.0,404.085,0.0
2035,2015,1807161BDSL,1807243PD,16294.0,10.0,404.085,0.0
2040,2015,1807161BDSL,1807243PD,18060.0,10.0,404.085,0.0
2015,2015,1807246GW,1807413PD,3251.0,178.0,3.0,0.0
2020,2015,1807246GW,1807413PD,3473.1,178.0,3.0,0.0
2025,2015,1807246GW,1807413PD,3728.1,178.0,3.0,0.0
2030,2015,1807246GW,1807413PD,3753.6,178.0,3.0,0.0
2035,2015,1807246GW,1807413PD,3752.7,178.0,3.0,0.0
2040,2015,1807246GW,1807413PD,3758.1,178.0,3.0,0.0
2015,2015,GW1807-4-11.03 ,1807159PD,1764.0,579.0,65.5,0.0
2020,2015,GW1807-4-11.03 ,1807159PD,4450.0,579.0,65.5,0.0
2025,2015,GW1807-4-11.03 ,1807159PD,4450.0,579.0,65.5,0.0
2030,2015,GW1807-4-11.03 ,1807159PD,4450.0,579.0,65.5,0.0
2035,2015,GW1807-4-11.03 ,1807159PD,4450.0,579.0,65.5,0.0
2040,2015,GW1807-4-11.03 ,1807159PD,4450.0,579.0,65.5,0.0
2015,2015,GW1805-2-35,1805079PD,49.3778691023494,579.0,65.5,0.0
2020,2015,GW1805-2-35,1805079PD,56.010100439775,579.0,65.5,0.0
2025,2015,GW1805-2-35,1805079PD,56.010100439775,579.0,65.5,0.0
2030,2015,GW1805-2-35,1805079PD,56.010100439775,579.0,65.5,0.0
2035,2015,GW1805-2-35,1805079PD,56.010100439775,579.0,65.5,0.0
2040,2015,GW1805-2-35,1805079PD,56.010100439775,579.0,65.5,0.0
2015,2015,GW1806-3-12,1806047PD,322.0,471.0,65.5,0.0
2020,2015,GW1806-3-12,1806047PD,1000.0,471.0,65.5,0.0
2025,2015,GW1806-3-12,1806047PD,2500.0,471.0,65.5,0.0
2030,2015,GW1806-3-12,1806047PD,3000.0,471.0,65.5,0.0
2035,2015,GW1806-3-12,1806047PD,3000.0,471.0,65.5,0.0
2040,2015,GW1806-3-12,1806047PD,3000.0,471.0,65.5,0.0
2015,2015,GW1802-5-21.65 ,1802083PD,659.0,24.6696371,44.0,0.0
2020,2015,GW1802-5-21.65 ,1802083PD,0.0,24.6696371,44.0,0.0
2025,2015,GW1802-5-21.65 ,1802083PD,0.0,24.6696371,44.0,0.0
2030,2015,GW1802-5-21.65 ,1802083PD,0.0,24.6696371,44.0,0.0
2035,2015,GW1802-5-21.65 ,1802083PD,0.0,24.6696371,44.0,0.0
2040,2015,GW1802-5-21.65 ,1802083PD,0.0,24.6696371,44.0,0.0
2015,2015,GW1807-4-13,1807137PD,2403.54,579.0,65.5,0.0
2020,2015,GW1807-4-13,1807137PD,64.24,579.0,65.5,0.0
2025,2015,GW1807-4-13,1807137PD,1630.01,579.0,65.5,0.0
2030,2015,GW1807-4-13,1807137PD,1559.21,579.0,65.5,0.0
2035,2015,GW1807-4-13,1807137PD,1487.25,579.0,65.5,0.0
2040,2015,GW1807-4-13,1807137PD,1414.51,579.0,65.5,0.0
2015,2015,WW_1805_1135,1805043TREC,1746.19718665,10.0,1095.0,0.0
2020,2015,WW_1805_1135,1805043TREC,2854.0657005,10.0,1095.0,0.0
2025,2015,WW_1805_1135,1805043TREC,2854.0657005,10.0,1095.0,0.0
2030,2015,WW_1805_1135,1805043TREC,2854.0657005,10.0,1095.0,0.0
2035,2015,WW_1805_1135,1805043TREC,2854.0657005,10.0,1095.0,0.0
2040,2015,WW_1805_1135,1805043TREC,2854.0657005,10.0,1095.0,0.0
2015,2015,GW1807099a,1807099PD,119.8,579.0,3.0,0.0
2020,2015,GW1807099a,1807099PD,3210.0,579.0,3.0,0.0
2025,2015,GW1807099a,1807099PD,3210.0,579.0,3.0,0.0
2030,2015,GW1807099a,1807099PD,3210.0,579.0,3.0,0.0
2035,2015,GW1807099a,1807099PD,3210.0,579.0,3.0,0.0
2040,2015,GW1807099a,1807099PD,3210.0,579.0,3.0,0.0
2015,2015,GW1807-4-13,1807089PD,0.0,579.0,65.5,0.0
2020,2015,GW1807-4-13,1807089PD,0.0,579.0,65.5,0.0
2025,2015,GW1807-4-13,1807089PD,0.0,579.0,65.5,0.0
2030,2015,GW1807-4-13,1807089PD,0.0,579.0,65.5,0.0
2035,2015,GW1807-4-13,1807089PD,0.0,579.0,65.5,0.0
2040,2015,GW1807-4-13,1807089PD,0.0,579.0,65.5,0.0
2015,2015,1807398TREC,1807398NPD,0.0,579.0,3.0,0.0
2020,2015,1807398TREC,1807398NPD,2.0,579.0,3.0,0.0
2025,2015,1807398TREC,1807398NPD,2.0,579.0,3.0,0.0
2030,2015,1807398TREC,1807398NPD,2.0,579.0,3.0,0.0
2035,2015,1807398TREC,1807398NPD,2.0,579.0,3.0,0.0
2040,2015,1807398TREC,1807398NPD,2.0,579.0,3.0,0.0
2015,2015,GW1807-8-04 ,1807069NPD,1879.0,579.0,65.5,0.0
2020,2015,GW1807-8-04 ,1807069NPD,2000.0,579.0,65.5,0.0
2025,2015,GW1807-8-04 ,1807069NPD,2000.0,579.0,65.5,0.0
2030,2015,GW1807-8-04 ,1807069NPD,2000.0,579.0,65.5,0.0
2035,2015,GW1807-8-04 ,1807069NPD,2000.0,579.0,65.5,0.0
2040,2015,GW1807-8-04 ,1807069NPD,2000.0,579.0,65.5,0.0
2015,2015,1810021IMP,1810017PD,7117.0,10.0,44.0,0.0
2020,2015,1810021IMP,1810017PD,8880.0,10.0,44.0,0.0
2025,2015,1810021IMP,1810017PD,9081.0,10.0,44.0,0.0
2030,2015,1810021IMP,1810017PD,9300.0,10.0,44.0,0.0
2035,2015,1810021IMP,1810017PD,9536.0,10.0,44.0,0.0
2040,2015,1810021IMP,1810017PD,9790.0,10.0,44.0,0.0
2015,2015,GW1809-6-54,1809019PD,7077.0,362.0,65.5,0.0
2020,2015,GW1809-6-54,1809019PD,20000.0,362.0,65.5,0.0
2025,2015,GW1809-6-54,1809019PD,20000.0,362.0,65.5,0.0
2030,2015,GW1809-6-54,1809019PD,20000.0,362.0,65.5,0.0
2035,2015,GW1809-6-54,1809019PD,20000.0,362.0,65.5,0.0
2040,2015,GW1809-6-54,1809019PD,20000.0,362.0,65.5,0.0
2015,2015,GW1807-4-11.04 ,1807119PD,4618.0,608.0,65.5,0.0
2020,2015,GW1807-4-11.04 ,1807119PD,5000.0,608.0,65.5,0.0
2025,2015,GW1807-4-11.04 ,1807119PD,5000.0,608.0,65.5,0.0
2030,2015,GW1807-4-11.04 ,1807119PD,5000.0,608.0,65.5,0.0
2035,2015,GW1807-4-11.04 ,1807119PD,5000.0,608.0,65.5,0.0
2040,2015,GW1807-4-11.04 ,1807119PD,5000.0,608.0,65.5,0.0
2015,2015,SW1801031,1801031PD,0.0,579.0,65.5,0.0
2020,2015,SW1801031,1801031PD,14480.0,579.0,65.5,0.0
2025,2015,SW1801031,1801031PD,14480.0,579.0,65.5,0.0
2030,2015,SW1801031,1801031PD,14480.0,579.0,65.5,0.0
2035,2015,SW1801031,1801031PD,14480.0,579.0,65.5,0.0
2040,2015,SW1801031,1801031PD,14480.0,579.0,65.5,0.0
2015,2015,GW1807-4-11.04 ,1807253PD,572.0,579.0,3.0,0.0
2020,2015,GW1807-4-11.04 ,1807253PD,1681.0,579.0,3.0,0.0
2025,2015,GW1807-4-11.04 ,1807253PD,1681.0,579.0,3.0,0.0
2030,2015,GW1807-4-11.04 ,1807253PD,1681.0,579.0,3.0,0.0
2035,2015,GW1807-4-11.04 ,1807253PD,1681.0,579.0,3.0,0.0
2040,2015,GW1807-4-11.04 ,1807253PD,1681.0,579.0,3.0,0.0
2015,2015,GW1807285a,1807285PD,60093.0,579.0,3.0,0.0
2020,2015,GW1807285a,1807285PD,67631.0,579.0,3.0,0.0
2025,2015,GW1807285a,1807285PD,67631.0,579.0,3.0,0.0
2030,2015,GW1807285a,1807285PD,67631.0,579.0,3.0,0.0
2035,2015,GW1807285a,1807285PD,67631.0,579.0,3.0,0.0
2040,2015,GW1807285a,1807285PD,67631.0,579.0,3.0,0.0
2015,2015,SLO_Co_FCWCD,1806045PD,0.0,10.0,44.0,0.0
2020,2015,SLO_Co_FCWCD,1806045PD,0.0,10.0,44.0,0.0
2025,2015,SLO_Co_FCWCD,1806045PD,650.0,10.0,44.0,0.0
2030,2015,SLO_Co_FCWCD,1806045PD,650.0,10.0,44.0,0.0
2035,2015,SLO_Co_FCWCD,1806045PD,650.0,10.0,44.0,0.0
2040,2015,SLO_Co_FCWCD,1806045PD,650.0,10.0,44.0,0.0
2015,2015,1801029SREC,1801029PD,70.58442055,177.0,3.0,0.0
2020,2015,1801029SREC,1801029PD,153.4443925,177.0,3.0,0.0
2025,2015,1801029SREC,1801029PD,153.4443925,177.0,3.0,0.0
2030,2015,1801029SREC,1801029PD,153.4443925,177.0,3.0,0.0
2035,2015,1801029SREC,1801029PD,153.4443925,177.0,3.0,0.0
2040,2015,1801029SREC,1801029PD,153.4443925,177.0,3.0,0.0
2015,2015,GW1807-4-11 ,1807019PD,2095.0,579.0,3.0,0.0
2020,2015,GW1807-4-11 ,1807019PD,2169.0,579.0,3.0,0.0
2025,2015,GW1807-4-11 ,1807019PD,2246.0,579.0,3.0,0.0
2030,2015,GW1807-4-11 ,1807019PD,2326.0,579.0,3.0,0.0
2035,2015,GW1807-4-11 ,1807019PD,2408.0,579.0,3.0,0.0
2040,2015,GW1807-4-11 ,1807019PD,2494.0,579.0,3.0,0.0
